"RT @linkspolitik: RT @StopBeck: So #tcot, if snow during the winter disproves global warming, does a hot day during summer prove it? #p2","Yes",0.6445
"Short Vid, 2010 Snowmageddon: DC Snows Obama & Global Warming activist http://bit.ly/9pYsgf #tcot #teaparty @majoratwh","No",0.6486
"@hippojuicefilm If this is global warming I'm venting all the refrigerants from my AC units to increase greenhouse gasses NOW!","No",0.6449
"The Minister for coal out of step with climate change action http://url4.eu/2nB44","NA",0.6829
"New on http://ekwire.com -- Senate Offers Some Hope for Legislation to Address Climate Change -- http://ow.ly/15YqI","NA",0.6803
"I think I understand why climate change causes more snow, but try selling it to people by calling it global warming? yea, GOOD LUCK!!!!","No",0.6391
"@theaarondouglas Don't forget that a few years ago, people were claiming a lack of snow in DC was due to Global Warming. Fix your message.","No",1
"The Great Thing About Global Warming http://dlvr.it/1fh1","Yes",1
"Short Global Warming VID: DC SNOWS OBAMA.. http://www.youtube.com/watch?v=FDNWoZecHjg @seanhannity @glennbeck @specialreport #climatechange","Yes",0.3442
"Short Vid, 2010 Snowmageddon, DC Snows Obama & Global Warming activist http://www.youtube.com/watch?v=FDNWoZecHjg #tcot #teaparty @foxnews","No",0.6534
"@larry411 TY for making it clear it's global climate change-- big storms like this part of package. Although this is prob. just el nino yr.","Yes",1
"35 of Global Warming knocks down a 50 year old tree! #capandtrade @andylevy @greggutfeld #redeye #msnbc #fox http://tweetphoto.com/10972001","No",0.6321
"35 of Global Warming knocks down 50 yr old tree in DC #tcot #tlot @gopwhip @specialreport @gretawire @senate http://tweetphoto.com/10972215","Yes",0.6703
"35 of Global Warming knocks down a 50 year old tree! @seanhannity #tcot #teaparty #sgp @glennbeck @foxnews @ http://tweetphoto.com/10972001","Yes",0.6645
"CLIMATE CHANGE: Voice of Civil Society Loud and Clear in Cochabamba: SANTIAGO, Apr 19 (Tierramﾎrica) - The success... http://bit.ly/9ZYcgQ","Yes",0.627
"Hot Air Video: MS-NBC's Brewer claims heavy snowfall proves global warming: Give credit to MS-NBC's meteorologist,... http://bit.ly/bT3uWd","NA",0.6471
"@gounian Thanks I agree! It is sad that many are unwilling to accept the truth of climate change.","Yes",1
"RT @spcghst440: @MSNBC's @ContessaBrewer Pretty Sure DC Snowstorms Caused by Global Warming... http://bit.ly/93QaDO #tcot","Yes",0.6803
"I wish I could've bet money today on @Politico having a it's cold here so there's no global warming story in its front page. #climate","No",0.697
"How R U working 2 reduce UR carbon footprint?We'd love 2 hear from U.Demand action against climate change by signing up @ www.EarthHour.org","Yes",0.6684
"@zrecsmom That's why it's called climate change, not global warming!  :) Turn on jazz....","Yes",0.6694
"news:Global deal on climate change in 2010 'all but impossible' http://bit.ly/9IVVdY","NA",0.6681
"Damn global warming-melting the ice caps, turning DC into the tundra. This winter is DONE! Please don't mess my summer...please.","Yes",1
"Scientists seek better climate report http://is.gd/86vk0 RT @howardweaver How 'Global Warming' Makes Blizzards Worse http://bit.ly/b5ymOf","Yes",0.6645
"RT @digg_sciences: D.C. Snowstorm: How Global Warming Makes Blizzards Worse - http://digg.com/d21IMto?t10","Yes",1
"Bolivia hosts 'people's' climate change event (AFP) http://nxy.in/sv7r1","NA",0.684
"Top 10 bad ideas #2 John Brennan writing oped for USA Today on global warming","NA",0.6896
"MSNBC's Ratigan takes on the snow means no global warming nonsense of climate deniers http://bit.ly/9bxzdz (via @TreeHugger)","Yes",0.6912
"Top 10 bad ideas #4 al gore global warming book event in DC tomorrow","No",0.6866
"RT @Noreen1 Does #GOP really think snowstorms disprove #climate change? Yup. @bradplumer shows how idiotic that is http://bit.ly/bzv5iS","Yes",1
"Top 10 bad ideas #8 have NBC late nite executives supervise toyoto engineers and UN global climate change scientists","No",0.4224
"Top 10 bad ideas #9 have toyoto safety engineers work on climate change at UN","NA",0.6421
"RT @Noreen1 Does #GOP really think snowstorms disprove #climate change? Yup. @bradplumer shows how idiotic that is http://bit.ly/bzv5iS","Yes",1
"RT @The_Producer14: Climate-change legislation buried under record snowfall in capital - TheHill.com http://bit.ly/bFx6yi","NA",1
"DC: OK already, we believe in Climate Change! http://bit.ly/bxOguT Snow continues to pile up. What's the reason?","Yes",0.6714
"Flakes: Global Warming Deniers Use Massive Snowstorm as Ammo http://ow.ly/16xWC8","Yes",1
"Global Warming: Climate Scientists Investigate Lost Heat|A new article in 'Science' explores the mystery of the .. http://oohja.com/xbdHV","Yes",0.6889
"RT @keder    RT @bglscout: Climate change, weather, what's the difference? #tcot #teaparty #glennbeck","No",1
"RT @bglscout: Climate change, weather, what's the difference? #tcot #teaparty #glennbeck","NA",0.6676
"RT @lauraolin: Why #snowverkill is evidence for - not against - global warming: http://bit.ly/cEMCAi","Yes",0.6596
"Alternative futures of a warming world: Potential human responses to climate change will be integrated into future... http://bit.ly/b8o5m0","Yes",1
"Global warming resp. for massive blizzards (Time) http://bit.ly/cgQGIv","Yes",1
"The Hill Online yesterday: Record snowfall has buried Washington & along w/ it buried chances of passing global warming legislation this yr","NA",1
"What The #Snowpocalypse Tells Us About Global Warming | The New Republic: http://bit.ly/bzv5iS #DC #NOVA #ClimateChange","Yes",0.6271
"3' of snow fell in DC in 1772 & the govt didn't enact federal programs to combat 'climate change #climategate #tcot http://j.mp/cmKXTB","No",0.6936
"Hunger in the News: Climate change causes wolverine decline across Canada http://bit.ly/cZbfqn","NA",0.6467
"Snowmaggedon shuts down Federal Government - @algore reassess his Global Warming hoax. #snowpocalypse #tcot #p2 http://tinyurl.com/ygws7ne","No",0.6356
"Global Warming: Climate Scientists Investigate Lost Heat|A new article in 'Science' explores the mystery of the .. http://oohja.com/xbdCG","NA",0.6894
"@TeriChristoph Don't be cruel - it's the effects of Al Gore's Global Warming! @MelissaTweets #snowpocalypse","NA",1
"White House Responds to L.A. Times Backing Off on Climate Change' Editorial http://ow.ly/16xTqJ","NA",0.6787
"RT @benbalter - So the #snowpocalypse debunks the global warming myth? WRONG. Global Warming makes blizzards worse: http://bit.ly/ali6mD","Yes",1
"The effects of Al Gore's 'global warming' http://twitpic.com/12fel9 #tcot #climategate @algore #snowpocalypse #dc #va","No",0.8678
"Do we need more snowstorms to convince skeptics that global warming is for real!  #global-warming http://icio.us/oxo4mw","Yes",0.6591
"But wait, I thought no snowstorms in DC were a sign of global warming? Will you guys make up your minds? http://is.gd/86aXa","No",1
"kudos to Lindsay Graham on being so strong on climate change.  http://bit.ly/dbMjMa","Yes",0.6807
"Finally, Rebuttal to Snow Means No Global Warming Nonsense : http://digg.com/d31INSU?t","No",0.6391
"RT @mattyglesias: Freak weather events causing massive disruption convince congress that climate change can't be a problem: http://bit.ly/9ifxtg","NA",0.6714
"@MichelleinCal  no, no.. you have to call it ' climate change'. Snow is because of global warm- I mean climate change too.","Yes",0.6674
"#snow #blizzard #climate-change Join our discussion forum on climate change on facebook: http://bit.ly/cNG2GK","NA",0.6889
"#snow #blizzard In the middle of the snowpocalypse, wondering what publics think of climate change? Check it out: http://bit.ly/3noViz","Yes",0.6609
"RT @boblatta: DC-area Paralyzed By Snow, Puts Global Warming Bill On Ice  http://amplify.com/u/1ty9","NA",0.665
"#journalist In the middle of the snowpocalypse, wondering what publics think of climate change? Check it out: http://bit.ly/3noViz","NA",0.6713
"RT @TIME: Another blizzard: What happened to global warming? | http://su.pr/1pjKIT &gt; LOL! Ask Al Gore!!","No",1
"#climate-change In the middle of the snowpocalypse, wondering what publics think of climate change? Check it out: http://bit.ly/3noViz","NA",0.6733
"In his latest blog, Nick Bridge wonders how a major weather event affects perceptions about climate change. #snoverkill http://ow.ly/15Xyf","Yes",0.7111
"@phraim definitely white picket, lol. man, this apocolyptic weather is not to be effed with. global warming? el niﾖo?","Yes",1
"Time magazine claims 'Global Warming Makes Blizzards Worse': http://bit.ly/bnapE2","Yes",0.6679
"Big surprise, the GOP is wrong on global warming - it may actually intensify snow storms and hurricanes http://bit.ly/cLl6li (h/t @kombiz )","Yes",1
"Climate change and our identity http://url4.eu/2mhrO","NA",0.6913
"RT @CBSTopNewsRSS: Snow Storm Fuels Conservatives' Global Warming Mockery http://bit.ly/bqh9ML (via @TheNewsBlotter)","Yes",0.6616
"RT @JMAlderete: TreeHugger: Finally, Rebuttal to 'Snow Means No Global Warming' Nonsense Aired in Mainstream Media http://bit.ly/bimHCU","No",0.6502
"RT @MulchTMC: Confused about climate change? There's an app for that. http://bit.ly/cEFQOF","Yes",0.6099
"RT @mmaction RT @aravosis Right-wingers already claiming that the blizzard proves climate change doesn't exist http://bit.ly/ba8u1x #p2","Yes",0.6505
"MSNBC's Ratigan Claims Global Warming Caused 'Snowpocalypse': MSNBC's Dylab Ratigan who hosts his own show on the ... http://bit.ly/bGSlzJ","Yes",0.6636
"#accuracy #tcot MSNBC's Ratigan Claims Global Warming Caused 'Snowpocalypse': MSNBC's Dylab Ratigan who hosts his ... http://bit.ly/bGSlzJ","No",0.6384
"RT @EmpressCGC: Finally, Rebuttal to 'Snow Means No Global Warming' Nonsense Aired in Mainstream Media (Video) http://bit.ly/9LyKDH (via @TreeHugger)","Yes",1
"Conservatives Use Snowmageddon to Mock Global Warming http://bit.ly/b7h1p8","NA",0.6734
"RT @JasonMattera    another day of shoveling my car out of snow, another day of global warming","No",0.6787
"Inhofe getting last laugh on global warming, IPCC: http://bit.ly/b1A5Nz","No",0.5173
"Tory candidates trained by rightwing group that bad mouths NHS, dismisses global warming & backs waterboarding http://bit.ly/9xKLkd","No",0.472
"Inhofe getting last laugh on global warming, IPCC: http://bit.ly/b1A5Nz","No",0.508
"another day of shoveling my car out of snow, another day of global warming","Yes",0.6415
"You can argue that climate change activists shot their credibility in their rush to make their case and set themselves back","NA",0.6687
"RT @aravosis Right-wingers already claiming that the blizzard proves climate change doesn't exist http://bit.ly/ba8u1x #p2","Yes",0.6908
"RT @boblatta    DC-area Paralyzed By Snow, Puts Global Warming Bill On Ice http://amplify.com/u/1ty9","NA",0.6334
"RT @aravosis Right-wingers already claiming that the blizzard proves climate change doesn't exist http://bit.ly/ba8u1x","Yes",0.6288
"Right-wingers already claiming that the blizzard proves climate change doesn't exist http://bit.ly/ba8u1x","Yes",1
"Right-wingers already claiming that the blizzard proves climate change doesn't exist http://bit.ly/ba8u1x","Yes",0.7014
"Global climate change makes blizzards *more* likely -- for now: http://www.time.com/time/health/article/0,8599,1962294,00.html","Yes",0.6711
"How Global Warming Makes Blizzards Worse http://goo.gl/5UL1","Yes",1
"Global Warming: Climate Scientists Investigate Lost Heat: A new article in 'Science' explores the mystery of the g... http://bit.ly/b7cAt9","Yes",0.6819
"RT @mattizcoop: A branding point: if they'd called it Climate Chaos instead of Climate Change or Global Warming it mighta been better. #sNoMas","NA",0.6581
"New on http://ekwire.com -- Hannity: Snow Storms 'Contradict Gore's Global Warming Theories' -- http://ow.ly/15SFQ","No",1
"RT @mattizcoop: A branding point: if they'd called it Climate Chaos instead of Climate Change or Global Warming it mighta been better. #sNoMas","No",0.4795
"A branding point: if they'd called it Climate Chaos instead of Climate Change or Global Warming it mighta been better. #sNoMas","NA",0.6944
"How climate change = more snowstorms: http://j.mp/cEMCAi","Yes",1
"RT @time D.C. Snowstorm: How Global Warming Makes Blizzards Worse - TIME http://bit.ly/afRApN","Yes",0.6724
"RT @time D.C. Snowstorm: How Global Warming Makes Blizzards Worse - TIME http://bit.ly/afRApN","Yes",1
"RT @mmaction Snowstorms Do Not Disprove #Climate Change http://bit.ly/d2ohLB #snowmageddon","Yes",0.6825
"More snow in DC.  The whole area has been buried in what appears to be a case of global warming.","No",0.6592
"@Noreen1 Can u use that excuse for everything? Global Warming gave me a parking ticket. Global Warming caused me to be late for work.","NA",0.6991
"Opponents of state's global warming law get boost from Adam Smith|Lance Williams The great Adam Smith was a .. http://oohja.com/xbdts","No",0.6621
"RT @JamesAllenShow According to MSNBC, Global Warming causes blizzards http://bit.ly/cfn8jl","Yes",0.7084
"RT @ChrisHarrisKS RT @mmaction Snowstorms Do Not Disprove Climate Change http://bit.ly/dfi3es #p2 #tcot","NA",0.6751
"@mmfa  not honest? Shocking! RT @keder    Media Matters still using junk science 2007 IPCC report on global warming... http://ow.ly/15UdJ","No",1
"Media Matters still using junk science 2007 IPCC report on global warming... http://ow.ly/15UdJ","No",1
"I specifically learned in school, winter disproves summer RT @ChrisHarrisKS Snowstorms dont disprove Climate Change http://bit.ly/dfi3es #p2","Yes",1
"RT @kathrynlopez    a climate change on climate change http://tinyurl.com/yeyljlc","No",0.6473
"RT @mmaction Snowstorms Do Not Disprove Climate Change http://bit.ly/dfi3es #p2 #tcot","Yes",1
"Um, how 'bout global warming...RT @FamousDC: Who To Blame for All This Snow? http://bit.ly/9Vvimp","Yes",0.4498
"RT @mmaction: Snowstorms Do Not Disprove Climate Change http://bit.ly/dfi3es #p2 #tcot","Yes",0.7047
"Snowstorms Do Not Disprove Climate Change http://bit.ly/dfi3es #p2 #tcot","Yes",1
"Opponents of state's global warming law get boost from Adam Smith|Lance Williams The great Adam Smith was a .. http://oohja.com/xbdp2","NA",0.6922
"Sign up for the next Earthscan Earthcast: Climate Change and Business Success, 2/23/2010, 12:00 (EST) http://ow.ly/15TZB","Yes",0.6795
"Ratigan: Climate scientists predictions right... These #snowpocalypses are bc of global warming. http://bit.ly/acIIGz","Yes",1
"RT @timrote @kate_sheppard @worldresources: Reading - D.C. snowstorm: How #global warming makes blizzards worse (@TIME) http://bit.ly/aOTK6S","Yes",0.685
"How global warming makes bizzards WORSE! http://bit.ly/cLl6li #snowtorious #snowmageddon /via @Noreen1","Yes",0.6713
"WaPo: Senate offers some hope for legislation to combat climate change http://is.gd/83eKc","Yes",1
"How global warming makes bizzards WORSE! http://bit.ly/cLl6li #snowtorious #snowmageddon","Yes",1
"RT @mattyglesias: Freak weather events causing massive disruption convince congress that climate change can't be a problem: http://bit.ly/9ifxtg","No",0.6671
"RT @MilesGrant: RT @EricBoehlert Why won't Drudge acknowledge snow-less 'Global Warming Games' in Vancouver? http://ow.ly/15S0O #climate","Yes",1
"RT @mattyglesias: Freak weather events causing massive disruption convince congress that climate change can't be a problem: http://bit.ly/9ifxtg","Yes",0.3496
"RT @newsbusters: RT @coffeeman3lb: @newsbusters good morning obama is buying snow shovels for shovel ready global warming around the white house","No",0.678
"Earth Day 2010 looks beyond climate change|Oftentimes, Earth Day goes largely unnoticed. But this year, there has .. http://oohja.com/xbdoO","NA",0.6505
"RT @mattyglesias Freak weather events causing massive disruption convince congress that climate change isn't a problem: http://bit.ly/9ifxtg","No",0.7035
"@washingtonpost Editorial: Senate Offers Some Hope for Legislation to Combat Climate Change http://is.gd/85qr9 #cejapa #clear","Yes",1
"RT @coffeeman3lb: @newsbusters good morning obama is buying snow shovels for shovel ready global warming around the white house","No",0.7088
"Need a cozy place to survive the #snomegeddon? FOR RENT: Snowfort in #DC http://bit.ly/bHQa2J #snoverkill (but beware #climate change)","Yes",0.6861
"@JNIX_LA This is why as soon as they patented HAARP, the global-warming conspiracy started. Plus, I saw our NAVY talking about it on paper","No",0.7089
"Irony alert: Senate cancels hearing on Global Warming Impacts, Including Public Health, in the U.S. due to blizzard http://bit.ly/9nzHsE","NA",0.6823
"RT @EricBoehlert Why won't Drudge acknowledge snow-less 'Global Warming Games' about to kick off in Vancouver? http://ow.ly/15S0O #climate","Yes",0.7068
"@welovedc Sadly, Chuck Norris might also use this blizzard to deny climate change and even push NWO conspiracies: http://is.gd/85go2","Yes",0.6536
"RT @ClarksonUniv: NASA Grant will enable Clarkson & NYSERDA to Improve Climate Change Education in New York State http://bit.ly/9M4Hji","Yes",0.8351
"Well that takes care of the global warming agenda for the year. They'll have to hire some new guys to go back and rewrite the record books.","No",0.6703
"RT @redostoneage The Missing Heat #global warming #climate change #green #eco http://bit.ly/9ZNyEt #tcot #p2 #climategate","No",0.3563
"@1kevgriff it's nature's way os saying Global warming my a$$!","No",1
"I already knew this (as I'm sure most of my FB buds out there do too), but newsflash to all #climate #change doubters: http://trunc.it/5d2f0","Yes",0.6477
"RT @rorycooper  Seriously? Reaching. RT @Drudge_Report TIME MAG: How Global Warming Makes Blizzards Worse http://drudge.tw/9oXiLZ","Yes",0.4686
"Cost of global warming shutting down the federal government in DC for #snOMG2 per day- $100 million. Sounds like an argument for cap & trade","Yes",0.6741
"Seriously? Libs really reaching. Ha! RT @Drudge_Report TIME MAG:  How Global Warming Makes Blizzards Worse... http://drudge.tw/9oXiLZ","No",1
"Wash Post editorial: Senate offers some hope for legislation to combat #climate change http://bit.ly/afXhpx","Yes",1
"D.C. Snowstorm: How Global Warming Makes Blizzards Worse - TIME ( http://bit.ly/9sMGXj ) It's snowing because it's so warm? Cahmaaahn.","No",0.6476
"This is a talk that needs to happen! RT @Drudge_Report: TIME MAG:  How Global Warming Makes Blizzards Worse... http://drudge.tw/9oXiLZ","Yes",1
"RT @robport: Time to admit it. Climate change is a conservative conspiracy to keep enough snow falling on DC to keep Congress in recess.","No",0.7099
"@nikkibama This global warming will be on the ground until March","No",1
"RT @NWF: BudBurst volunteers needed: to look for ten most wanted plants to assess clues to climate change: http://bit.ly/bdlpVW","Yes",1
"Climate-change legislation buried under record snowfall in capital - TheHill: http://bit.ly/acTaix via @addthis","NA",0.7021
"Climate-change legislation dying under record DC snowfall http://bit.ly/9ifxtg","No",0.6989
"Watch: Inhofe Decries Creation of Obama's New Global Warming Bureaucracy, Seeks Accountability  http://bit.ly/aRYZwm #fb","NA",0.6807
"crisis of confidence in IPCC, and Obama is turning a blind eye by creating global warming bureaucracy  http://bit.ly/aRYZwm #climategate","NA",0.5862
"@nikkibama Mobile to get some global warming","NA",0.6497
"The List: Who's Willing to Act on Climate Change - What's the most-watched web page by the international climate ch... http://ow.ly/16xLy3","Yes",0.6558
"Crippled By Blizzard, DC Announces New Global Warming Agency by Phone: http://bit.ly/df6Iag","NA",0.6551
"Are you engaging climate change sceptics in rational discussion - which is what science is about? Or giving fruitcakes a field-day?","Yes",1
"Energy and Global Warming News for February 9: Ford to unveil electric Transit Connect van today http://bit.ly/c6CkhC","NA",0.6471
"Do We Finally Have Proof that Global Warming by CO2 Emissions is a Hoax?, FamilySecurityMatters.org http://bit.ly/9PbE20 #climategate","No",1
"Climate change guru packs CU auditorium|For Abraham Lincoln, it was slavery, and for Winston Churchill it was .. http://oohja.com/xbbVp","NA",0.6409
"NOAA Releases Wealth of Climate Change Data to Public (via my6sense) http://tinyurl.com/yjuj5a5","Yes",1
"Food Research International: The food cold-chain and climate change http://bit.ly/8YEMsH (abstract)","Yes",1
"Those distinctions make it a fundamentally different issue to deal with than climate change itself. Much more research is needed, ASAP.","NA",0.6653
"Like climate change, the risks/rewards of geoeng are unequally distributed, but geoeng can be done relatively easily, cheaply, and quickly.","Yes",1
"The question isn't whether a country will think the risks of geoeng (to them) are outweighed by global warming, but when and how we respond.","Yes",0.6964
"EdDriscoll: RT @robport: Time to admit it. Climate change is a conservative conspiracy to keep' http://goo.gl/fb/YTii","No",1
"17. Moral authority - do we have the rt. to do this? Takeaway: geo-eng has a LOT OF RISKS (then again, so does runaway climate change). :(","Yes",1
"RT @newsbusters: Brilliant: 'Vagina Monologues' Creator Tells Palin to Look at 'Earthquakes and Tsunamis' for Global Warming Proof http://ow.ly/16xANa","Yes",1
"Brilliant: 'Vagina Monologues' Creator Tells Palin to Look at 'Earthquakes and Tsunamis' for Global Warming Proof http://ow.ly/16xANa","Yes",0.6922
"RT @Mommy4Cocktails:RT @JimDeMint:going 2 keep snowing in DC til Al Gore cries uncle/Weather Channel says freaky snow IS b/c global warming","No",0.4901
"Betting on Climate Change: Corporations Stand to Make or Lose Billions|Is the planet really warming up? Just ask .. http://oohja.com/xbbEA","NA",0.7665
"Brilliant: Vagina Monologues Creator Tells Palin to Look at 'Earthquakes & Tsunamis' for Global Warming Proof http://is.gd/83mbc #fail #tcot","Yes",0.6818
"RT @balmeras  RT @LoveEarthAlways Our Extreme Weather Predicted By Global Warming Models 20 Years Ago http://is.gd/83elN","Yes",1
"$$ Climate change movement dead?: The other big government solutions have damaged the economy so greatly that Joe ... http://bit.ly/d2L1tV","NA",0.6352
"Sarah Palin calls global warming studies snake oil  http://bit.ly/bA4jeQ","NA",0.653
"RT @LoveEarthAlways Our Extreme Weather Predicted By Global Warming Models 20 Years Ago http://is.gd/83elN","Yes",1
"Climate change and acidification threaten 82 types of coral: http://bit.ly/bXfTxZ","Yes",0.6637
"Climate change and acidification threaten 82 types of coral: http://bit.ly/bXfTxZ","Yes",1
"Shannon L. Goessling: Taking EPA global warming rules to court http://goo.gl/fb/ydjZ","NA",1
"Shannon L. Goessling: Taking EPA global warming rules to court: http://bit.ly/bDDhHk","No",0.697
"RT @dailykos: Climate Change Skeptics Discredited http://bit.ly/bWsUBZ","Yes",0.6717
"Betting on Climate Change: Corporations Stand to Make or Lose Billions|Is the planet really warming up? Just ask .. http://oohja.com/xbbAz","NA",1
"RT @washdcnews: Hannity: Snow Storms 'Seem To Contradict Al Gore's Hysterical Global Warming Theories' http://dlvr.it/1c2p","No",0.6591
"Hannity: Snow Storms 'Seem To Contradict Al Gore's Hysterical Global Warming Theories' http://dlvr.it/1c2p","No",1
"Senate hearing Global Warming Impacts, Including Health...  is canceled due to freezing temperatures and 4 feet of snow in the nat's cap.","NA",1
"RT @SportsCenter: Vancouver's airlifting in snow for Olympic Training. Global Warming - 1 Winter Sports - 0.","NA",0.6424
"RT @TheMRC: @MSNBC's @DylanRatigan Blames 'Snowpocalypse' on Global Warming http://ow.ly/16xgjl","Yes",0.7033
"Fed gov't closed for 3 days in a row. That's 3 days of them not messing with our freedom. Thank you, global warming!","Yes",0.7523
"My love burns hotter for your than the global warming that is killing the earth. #DemVDaycards","Yes",1
"[@ClimateProgress] Energy and Global Warming News for February 9: Ford to unveil electric Transit Connect van today http://ow.ly/16xv8a","Yes",1
"BusinessWeek: Is Global Warming a Crock of S*%t? http://bit.ly/czm7TD @BW #agw #skeptic","NA",0.6567
"#Climate change = mother of all financial risks. So why are coal co's still not paying the true costs of their business? http://ow.ly/1onySr","Yes",1
"Schwarzenegger urges valley CEOs to defend global warming act|California Gov. Arnold Schwarzenegger blasted .. http://oohja.com/xbbAt","NA",0.6526
"Irony?  Headline on Drudge - Senate global warming hearing cancelled... http://bit.ly/9iHiVZ #tcot","No",0.6868
"RT @mmfa: Brain Freeze: Conservative media still using winter weather to attack global warming: http://bit.ly/9nKEcc #p2 #noisemachine #climate","Yes",1
"RT @mmfa Brain Freeze: Conservative media still using winter weather to attack global warming: http://bit.ly/9nKEcc #p2 #climate #green","Yes",0.3623
"@owillis Problem is, somebody called it global warming instead if what it is, climate change. Of course, the (cont) http://tl.gd/81kse","No",0.6462
"RT @wonkroom: RT @owillis: RT @tlw3 Snow is consistent w/ global warming, say scientists - Telegraph http://bit.ly/bDdtsB","Yes",0.6699
"Global Warming and Fat Trees http://bit.ly/cwOC5F","NA",0.6874
"RT @owillis: RT @tlw3 Snow is consistent w/ global warming, say scientists - Telegraph http://bit.ly/bDdtsB","Yes",0.7084
"RT @owillis: RT @tlw3 Snow is consistent w/ global warming, say scientists - Telegraph http://bit.ly/bDdtsB","No",0.5972
"RT @tlw3 Snow is consistent w/ global warming, say scientists - Telegraph http://bit.ly/bDdtsB","Yes",1
"This reads like an Onion Headline -- Scientists: Global Warming Real Despite Harsh Winter -- http://bit.ly/ax892N","NA",0.3367
"Brain Freeze: Conservative media still using winter weather to attack  global warming http://dlvr.it/1bfT","Yes",0.6775
"RT @owillis: RT @mmfa Brain Freeze: Conservative media still using winter weather 2 attack global warming http://bit.ly/9nKEcc #p2","No",0.649
"RT @mmfa Brain Freeze: Conservative media still using winter weather 2 attack global warming http://bit.ly/9nKEcc #p2 #noisemachine #climate","Yes",0.6318
"RT @mmfa: Brain Freeze: Conservative media still using winter weather to attack global warming: http://bit.ly/9nKEcc #p2 #noisemachine #climate","Yes",0.6969
"Brain Freeze: Conservative media still using winter weather to attack global warming: http://bit.ly/9nKEcc #p2 #noisemachine #climate","Yes",0.6646
"RT @myfoxnation: @SarahPalinUSA Calls Global Warming Studies 'Snake Oil' http://fxn.ws/93AH7g","NA",1
"@elevenisacharm Haha indeed. I remember a few years ago, Al Gore spoke at a Global Warming event in NYC. It was 8 degrees (F) that day.","NA",0.669
"RT @JosieDC Due to snow of course RT @Drudge_Report Senate global warming hearing cancelled http://drudge.tw/dyAWzC //that's horrible! lmao","No",0.6451
"RT @jmac82 Due to snow of course RT @Drudge_Report    Senate global warming hearing cancelled... http://drudge.tw/dyAWzC // lol","No",0.6579
"Due to snow of course RT @Drudge_Report    Senate global warming hearing cancelled... http://drudge.tw/dyAWzC","No",1
"so, is it human abuse that results in another horror story like #ashtag..(hello, global warming!?...and will we ever stop?) what do u think?","Yes",1
"Media Matters Minute: DC Snowpocalypse Sends Conservative Media Into Climate Change Frenzy: http://bit.ly/bU2I3r #p2 #snowpocalypse","NA",1
"Come to Disclosures of Climate Change Impacts Monday, February 22 from 12:00 pm to 1:30 pm. Over the past 10... http://bit.ly/aXyu7x","Yes",0.6843
"just posted our upcoming 2/22 webinar on SEC's recent hearing regarding disclosure of climate change business impacts - http://bit.ly/aRb8gc","NA",0.695
"In the middle of day at least 8 days of Snowmageddon, Obama Administration pushing new agency to study Global Warming. Seriously.","No",1
"Irony on line 1: DC blizzards forces change in government climate change announcement.  http://bit.ly/cUoJdY","NA",0.3429
"Todays sci lesson: Warm air holds more moisture, hits cold air == #snowmageddon. So yes, blizzards are sign of global warming.","Yes",1
"RT @kombiz MO GOP / Blunt Attack Vote vets for climate change ads while wingers question vets service - http://bit.ly/auJCtO","NA",1
"MO GOP / Blunt Attack Vote vets for climate change ads while wingers question vets service -  http://bit.ly/auJCtO","NA",0.6631
"Our 'watchdog press' enabled the global warming hoax: http://bit.ly/b6LKba","No",1
"Night of the Living Dead Idea--Climate Change and Homeland Security? |Conservative Policy News.: http://bit.ly/bm1a3i via @addthis #tcot","NA",0.6794
"TQM, anthropogenic global warming, and some terrific and informative resources on the topic combine for a... http://bit.ly/bsTYFN","Yes",0.6294
"Great analysis of climate change policy by Harvard Prof. Robert Stavins http://bit.ly/brgGmF","NA",0.6318
"Climate change movement dead? http://bit.ly/bhx3PG","NA",1
"Ever the comedian, Oberstar said Washingtonians are counting on global climate change to melt the snow","NA",0.6575
"http://bit.ly/9rtbvm Huffpost - Wash Times owned&operated by morons--global climate change is based fact-detracters claim snow undemines it","Yes",0.6617
"@collegepolitico They like to have it both ways. If it were sunny and 70 now, they'd blame it on global warming.","No",1
"Sen. Inhofe's Family Builds Igloo for Global Warming Spokesman Al Gore in Snow-laden D.C. http://ow.ly/16xlOZ","No",0.6988
"New and improved site: http://www.adventures-in-climate-change.com/ Check it out!!","Yes",0.6495
"LOL! &gt; RT @BowlMeOverVa Sen. Inhofe's Family Builds Igloo 4 Global Warming guy Al Gore in Snow-laden D.C. - http://tinyurl.com/ydjmzd3 #tcot","No",0.6632
"RT @washdcnews: GOP senator's family builds igloo to mock global warming http://dlvr.it/1Zxn","No",0.4991
"What does disprove it is dishonest scientists -&gt; RT @briandevine @andrewbreitbart I bet you think snow disproves climate change. Idiot","Yes",1
"Indigenous People take over mining firm in the wake of Climate Change conference http://bit.ly/9io10Y by @indigenous_news","Yes",0.6299
"GOP senator's family builds igloo to mock global warming http://dlvr.it/1Zxn","NA",0.6756
"@andrewbreitbart I bet you think snow disproves climate change. Idiot","Yes",1
"Now is the time to attack the soft underbelly of unsubstantiated global warming alarmism: http://bit.ly/agVviO #agw @amspec","No",1
"@DylanRatigan You should have just let it go with the snowstorm/global warming stuff.  You're better than that, IMO","No",0.6921
"Seriously, how is this helping to get people to work against climate change? http://bit.ly/bdEr0I","Yes",0.6488
"Where are the global warming nutjobs with their signs??? RT @JimDeMint: It's going to keep snowing in DC until Al Gore cries uncle","No",1
